brand_name,p_category,p_id,p_num_reviews,p_price,p_star,product,r_eyecolor,r_haircolor,r_review,r_skinconcerns,r_skintone,r_skintype,r_star,reviewer
Bobbi Brown,Makeup,P270555,1219,$28.00,4.3265,Under Eye Corrector,,,"i've been searching for a good concealer for years to cover
aged spots. Other products I've tried has left a grayish tone behind so a salesperson told me to try this corrector before
using a concealer. Very very happy with this product!",,,,5,newyorkgal11
Bobbi Brown,Makeup,P270555,1219,$28.00,4.3265,Under Eye Corrector,brown,,"This corrector actually vanishes dark circles or blemishes as soon as you apply it to even out your complexion. As recommended by the sales person, I put it on prior to applying the concealer.",,olive,,5,brendy
Bobbi Brown,Makeup,P270555,1219,$28.00,4.3265,Under Eye Corrector,blue,,"Don't even think about contemplating over whether or not you should buy this; just do it!

This corrects my blueish under eye circles without being cakey or overtly peachy/salmony; in fact I can get away with wearing this alone and it looks like the same color as the rest of my face. It's creamy no matter what temperature you store it in, and corrects discolored under eye circles like a boss! I would advise either setting this with a touch of translucent powder or following up with another concealer if you need it, since the finish is so creamy and some people may not like that.

I have the shade Light Bisque which seemed a tad dark for me (yes, I'm in denial about my paleness so I tend to reach for the second to lightest shade) but it blends in seamlessly and will work for the summer months too.",,fair,,5,sephoraluva101
Bobbi Brown,Makeup,P270555,1219,$28.00,4.3265,Under Eye Corrector,,,"I'd have to rate this corrector as the best I've tried (and I've tried plenty). The tone of the peach is just perfect for pretty much eliminating my severe dark circles. Most correctors I've used just tone the discoloration down, but my dark circles can still look gray through my foundation. This corrector has great coverage, totally neutralizes the gray tone, covers well enough to skip concealer if I want. Works well with liquid, cream and powder foundations. I haven't experienced any oxidation and it stays put once set with powder. Its a staple in my cosmetic bag!",,,,5,amadou
Bobbi Brown,Makeup,P270555,1219,$28.00,4.3265,Under Eye Corrector,hazel,,"I have tried almost everything to cover up dark circles! I use serums, concealers, highlighter... You name it, I've tried it. This really works - yes - you still need to use your concealer if you have those nasty blue grey circles. But combined, it makes for a neutral and natural canvas. It's a little pricey but it doesn't take much- at all. Enjoy!",,light,,5,goodcleanfun
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,brown,,"First and foremost I was in Sephora looking to purchase a lightweight, low-medium coverage foundation. After much discussing the sales representative guided me over to the Bobbi Brown section and she color matched me. When she blended the foundation into my skin it applied so easily and looked seamless onto my skin. It gave off a refreshing youthful glow and I was satisfied. I decided to give it a trial run at my job (I work in retail) and 3 hours into my shift I looked into the mirror and was slightly taken back. My skin was extremely shiny and the vast majority of the makeup had oxidized. The type of shine did not resemble that of a healthy, glowy sheen. It was the sticky, almost fake sheen and it bothers me because I have oil-sensitive skin. For the price tag it is very disappointing and sadly I will be returning it. Although, I am appreciative of the fact that it looked great the first few hours of wear.",,deep,combination,3,Observative
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,,,"This foundation is very liquidy and can be easily blended. I can apply it with my fingers and use it as a BB cream. A beauty blender absorbs most of it because of the liquid consistency and I generally don't like applying foundations with brushes. My skin is very oily and this foundation seemed to make it worse. It also does not pair well with flash photography. If I build it up and use a good primer and setting powder and setting spray it gives a really smooth satin finish initially but this only lasts about an hour, after which it becomes more greasy than anything. I would not recommend this to anyone with oily skin.",,,,2,glitterfairy10
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,,,"This foundation feels so light on your skin which is nice, however, the coverage is not very good for dark circles and requires other products (corrector/concealer) to get the full coverage.",,,,4,sunnykd
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,brown,,"I bought this foundation per the recommendation of one of the Sephora employees at my local store. I wanted something that would simply enhance my natural skin and cover any imperfections. This product was fantastic! It is so weightless and ""airy"" that I forget that I am wearing foundation. As a college student, I find that this is perfect for everyday wear.",,light,combination,5,hippoandmango
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,brown,,"Even though I returned this because of the high price, I LOVED it. I'm just not really a foundation-ever-day kinda person. I much prefer her BB cream for everyday use, and this for when you want more coverage than the BB (but don't get me wrong, this is still sheer coverage! Just more than the BB cream). It definitely looks and feels like satin and does not rub off on your fingers throughout the day, etc. Really really great stuff, try it out! I am fair to light, and I was surprised that the Warm Sand was my color but it literally disappeared into my skin which hasn't ever happened before. Go Bobbi!",,fair,combination,5,JehSeeKah
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,,,Luckily someone at sephora applied the tester of this to my face and I was able to return the unopened bottle. It made my face look oily and my pores look huge as the day went on. I can't imagine it is like that for everyone - must have just been my skin. My skin has never felt this oily.,,,,1,scout1009
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,,,"I am always looking for a foundation that's light enough to suite my super pale skin. This foundation is amazing. Not only do they have a wide selection of colors, but the formula is refreshing and hydrating. Definitely my all time favourite.",,,,5,DassaPearl
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,brown,,What I love about Bobbi Brown foundations is that I can always find a great color match. I am very yellow undertoned and I find her selection to be amazingly varied and fair; there's something for everyone really. This foundation in particular I love because it has such a natural finish. It feels so lightweight and pleasant you almost forget you have foundation on. It's definitely one of my go to foundations for work or daily life in general.,,olive,combination,5,nylonsmile
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,brown,,"Bobbi Brown foundation suits my oily skin, and stays on all day, I love it, I use it in combination with powder to set it on my skin",,olive,oily,5,khalia00
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,brown,,"Easy to wear, light and provides really good coverage",,deep,combination,5,Tadelicious
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,,,"I usually love Bobbi Brown products.  This, however, is the rare exception.  The foundation has absolutely nothing to it--and not in the good sense.  It isn't just light; it's  not there.  It does absolutely nothing for my skin.  This may  have been an odd bad bottle, but I would say ""don't"" on this product.",,,,1,magsbags5
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,brown,,"This foundation was the only one that seemed to match my skintone. It has such amazing coverage, and it felt very natural and like airy in a sense. I tend to sweat a lot in any decently heated place as well as there was a lot of dancing, even then this foundation stayed intact! Definitely recommend.",,deep,combination,5,Kinju
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,brown,,"I was introduced to this foundation by a friend who always had flawless, glowing skin. Besides good genes, she also had Bobbi Brown on her side. I switched from my MAC foundation, which I had found too pink/heavy for my skin (medium fair, Asian) and picked up a bottle in Natural. To date, this is my absolute favorite foundation, and I've tried quite a few (MAC, Chanel, Paul & Joe, etc..)

Also as a little extra side tip, it makes your skin come out nicely in photos!",,light,,4,jennsays
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,brown,,"I love this foundation. I have used foundations from Chanel, Givenchy, Tarte, Guerlain, Armani, Laura Mercier, etc. Nothing compares to how this looks on the skin. It's truly a ""skin-like"" effect. It looks natural, the color blends perfectly with my skin tone. It covers red spots and under eye circles.

The texture is very nice too - it's a bit powdery, but yet moisturizing, and it doesn't sit in creases.

This foundation behaves better than any other I have ever tried.

The only thing I have not tried is exposing my face to a long day in the sun... I wonder if it would last.",,light,,5,mm24
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,,,This is honestly the best foundation that I have ever tried! I have 8 foundations (all from Sephora) and I've been using this one the most! The coverage is perfect! It looks like skin and is still build-able! People are always complementing my make up when I use this Foundation! I love it so much I already want to re-purchase it!,,,,5,selena0214
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,,,"For the most part, I really like this foundation. It has a really dewy finish which I like to tone it down with a matte setting powder. It's the one only foundation I have found that matches my porcelain skin tone (everything I've tried seems to be to pink or yellow, this one has a nice neutral undertone) It has a sheer finish, but it can be built up to a medium finish. The only downside I find to this foundation, is it isn't long lasting when the temperatures are warm or if you sweat alot, the product seems to disappear after a few hours.",,,,4,BlueSmurf
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,brown,,love the foundation is very light coverage. gives a natural smooth finish good for daily wear the only bad thing is it comes out really weird in photos sometime which i dnt like but overall loving it and the quantity is alot so i am worried when i will be finishing it.,,olive,combination,4,qjaved
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,hazel,,"I'm so thankful I found this product. Before this, I was constantly searching for a foundation that would be perfect for me, and it wasn't an easy task. I need a foundation suitable for my normal-to-dry skin that's also incredibly sensitive and prone to redness AND pale without having overwhelming pink undertones. I've probably tried a dozen or so foundations, and this is the only one that's fit all the criteria. It feels so nice on the skin and doesn't irritate it, and Porcelain is a great shade for me. (While Alabaster matches my chest, the pink tones would clash with my facial redness.) The coverage is light-to-medium, which I like because redness is my only real issue.

If you're more into full coverage (think Double Wear or Lock-It), this is definitely not for you. But if you want something that has more coverage than a tinted moisturizer, but still lets the natural skin show, give this a try. I honestly think it's the best foundation I've ever used!",,fair,dry,5,
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,,,"I really like this foundation. It's good for what it is, which is a very lightweight foindation. It's good for everyday because it doesn't oxidize and the shade Alabaster is a perfect match. However, I've never had a foundation move around as much as this one does. I absolutely have to use a primer to make this stay even 6 hours on my face, and I'm not a very oily person. If you want a foundation you can just throw on to run quick errands and even skin tone, this is for you. But to be honest, you might do just as well with a cheaper tinted moisturizer.",,,,4,RaddHilary
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,green,,"After trying and returning a certain new hyped up ""halo"" foundation with disappointment, a sales associate did their special color match photo thing on me and when the options came up, she didn't even hesitant before recommending Bobbi Brown. She removed what I had on and applied it. The color match was perfect and it nicely blurred the giant pores on my cheeks. It's luminous and matte at the same time which I love (I'm combo skin) people are complaining about it being too ""liquidy"" but I don't really see why that matters. I just squirt 2 or 3 pumps into my palm and pat it all over my face before going in with my beauty blender. It stays all day and actually gets better looking as the day goes on! (On me anyways) It look beautiful and natural by itself, but if I have a sunless tan (my face always gets white so quick) I mix it with a little Stila Bronzing BB or if I'm going for the really flawless look I mix 2 pumps of this foundation with 2 pumps of my DiorSkin Nude Glowing foundation and OMG, absolutely stunning. Coming from somebody who's tried and returned a lot of foundations (and thought I wouldn't end up liking this one either) you should give it a shot. But always get color matched in store- there's no excuse not to now!!",,light,combination,4,ablair
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,gray,,"I was so sad when I finished my bottle. I LOVED this foundation! I have clear skin with red patches around the nose and inner cheeks, and although this is a pretty ""thin"" formula, it did wonders for my skin tone. I have not repurchased because of the price--this would be my HG foundation if I could more easily afford it! Wish BB would change packaging though - I hated to throw it away when I knew more product was in the bottom and on sides but couldn't be reached with the pump.",,fair,,5,kentuckyerin
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,blue,,"I tried this foundation for the first time two years ago based off of a recommendations that there were good pale shades. I picked up the Alabaster 00 and it is seriously the truest match I have ever found. It's so light weight and doesn't separate as the day goes on. I get dry cheeks right by my nose and usually foundation just sinks right into those an hour or so after its applied but this one is amazing. I've tried other brands since and nothing is even close to being on par with this one. If you have pale skin, especially with pink undertones, Alabaster is amazing. I don't get cake faced or even look like I'm wearing foundation, but it still covers any redness or imperfections. I can't recommend it highly enough.",,fair,combination,5,Mandy666
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,,,this foundation is honestly the best foundation you will ever use! It goes on perfectly with a brush or a beauty blender and even has spf in it. It does not dry out your skin and it has amazing coverage!,,,,5,Brianna02
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,green,,"I was very excited to try Bobbi Brown foundation, as I figured it would be excellent for my age category (46). I'm still ""on the fence"" about it.  It is pretty sheer coverage, which I like, but nothing extraordinary about it.  Considering it was $50, it may be returned; I haven't decided yet!  Just ok, nothing special.",,light,normal,3,Sydney99
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,blue,,"When I'm having a good skin day, this foundation is amazing, natural looking, and wears quite well. It is, however, not a matte finish so if you are oily you should probably stay away from this. I have noticed, however, that there is an orange tone to the foundation and if it is applied heavily (more than one layer) it can show. I do, however, wear the lightest shade, so I don't think the tone would appear on darker skin.",,fair,,4,uberpwnzorg
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,gray,,"This is not a foundation for all skin types like suggested here. I have combination skin with oily t zone and this foundation simply doesn't work well. It might have hydrators but the results is oily. Two hours in the day, the oily Tzone is even oiler and the whole face is shiny, not just dewey, but really shiny. At touch, it feels a bit sticky. Applied around the eyelids it will make your eye shadow melt. Coverage is very poor and not really buildable and would be great for someone who doesn't need coverage at all. The worst foundation I ever bought at Sephora. I gave it 2 stars just because I consider it could be a perfect fit for someone with dry/normal skin and no imperfections like scars, redness, acne, wrinkles etc. Must be great to just even out skin and hydrate but that is far from what I needed. Will be returning this and go back to my Urban Decay!",,fair,combination,2,blackduck
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,,,"I've been on the hunt for that Holy Grail foundation that will work perfectly with my skin; and from the first application, I already knew this was going to be it. Before I say anything else about this product, I have to give a heads up that if you're looking for heavy coverage, you might want to skip this one. Although, I've never been a fan of heavy coverage foundations in the first place because it doesn't let my skin breathe and makes it feel extremely clogged and uncomfortable. That's why I absolutely fell in love with this. It's the most natural looking foundation I've ever tried. Ever. It actually does look invisible on the skin but still gives light to medium coverage that feels weightless. And for that extra coverage, I found that it's best to wait about 1-2 minutes for the previous layer to dry before applying the next. Or you can just apply your favourite concealer to problem areas. The only downside to this foundation is that it doesn't last nearly as long as others I've tried. I guess that's a given since the formula itself feels watery, which is probably the reason it blends in with the skin so well. I have a pretty hectic schedule and on a good day, it will last a bit less than 5 hours. With a proper primer and setting spray, it lasts about 5 and a half or less than 6 hours. Other than that, I would definitely recommend this product. I've been using it for about a year now, and I haven't found anything that looks as natural this foundation.",,,combination,4,PMLCSTR
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,,,this is a great product that has a beautiful finish. Feels nice on the skin and its great for everyday use. The only downfall for Canadian women of color is that the darkest shade is 5 honey. That's very disappointing and I'm hoping that Bobbi Brown will offer a more inclusive range for all women in the future.,,,,4,NRBeauty0907
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,brown,,"I cannot say it would be perfect for everyone because my skin is very picky and it is perfect for it. My skin is combination type and dry part of it is very dry so I looked always so unhealthy with other liquid foundations. The strange thing is, when I tried BB cream or CC cream, my skin turned super oily and my face looked unusually super shiny. This Bobbi Brown foundation solved all those problems DRAMATICALLY.",,light,combination,5,littlefox032
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,green,,"The selling line that this looks like skin and not makeup is pretty far off base in my opinion. The finish is powdery and gives your skin a dry papery looking texture upon application.

I have combination skin. My dry spots were very dry/flakey looking and my oily spots were cakey looking after a few hours of wear (super attactive!). It was warm today and the foundation basically slid off my face regardless of efforts to maintain.

The only redeeming qualities of are that it is buildable and requires very little in the application because the consistency is nice and thin. Performance is just not there.

Side by side comparison of this and the Armani Luminous silk sample that came with my order has me sending this one back and going for that one instead. The finish actually did look like my skin instead of the weird powdery texture on the Bobbi Brown.",,light,combination,2,sucze
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,,,"I have been searching for a foundation that won't cling to my dry patches and this one moisturizes them, it's insane! Especially since I don't even use a hydrating primer, (which I probably should since my skin is extreeeemely dry, but I just can't get enough of the pore filling primers), I use the Smashbox Color Correcting Photo Finish primer and it pairs so wonderfully with this foundation. It is a little pricey but it's just so great that I feel it's worth it. HOWEVER, If you have oily skin then I think you might want to stay away from this stuff because it is very hydrating.",,,,5,Cheesta
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,brown,,"I have been wearing the wrong foundation shades my entire life due to companies completely ignoring olive skintones and focusing on warm or pink -- never olive. So finally I got matched in store at Towson (shout out to Mary), she took one look at me, listened to my concerns and recommended me this. I had my nephew with me and when she swatched it against my skin tone, he said ""it completely disappeared."" 

It was honestly the best line that was ever uttered to me. This foundation not only matched me perfectly, it also looks like SKIN! It made me glowy and made it seem like I had the best skin ever. However, if you're suffering fron breakouts or cystic acne like me, be prepared its not going to cover anything without multiple pumps.I won't take away any stars for this because it does say medium coverage albeit I was told it was full coverage in store.",,olive,dry,5,Shinel
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,,,I have combination skin and this foundation works very well for my skin. I have Chestnut color for my dark skinned complexion. It feels very light weight on my skin. I actually I like this better than the Bobbi Brown foundation stick. The foundation skin was heavier on my face and actually broke my skin out.,,,,5,precious4anyone
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,,,"First off I have normal-combo skin and hyperpigmentation from acne, this foundation does the job in giving good, buildable coverage with a natural finish! I find this foundation will still hold up in warm weather but is better suited for the fall/winter months. It is long wearing as it claims since I wore it out with no touch ups for around 6-8+ hours, this makes a wonderful everyday foundation.",,light,,4,emilybeaute
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,,,"I just bought this a week ago, and it is perfect for my hard-to-match super light skin tone. Most foundations, even their lightest shades, are way too dark for me. This one not only matches, but the watery nature of the formula means that it doesn't get caught against the sides of my pores like most ""liquid foundations do, so no white flakes that make my skin look much drier than it is. I have a mostly even skin tone so I only use it as a color corrector on top of a green-toned cover up on my under eyes and slight rosacea on my nose.",,,,5,kelladry
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,blue,,I have heard wonderful things about this product but it clung to my dry patches even after applying a heavy moisturizer.  I also found that the formula was not buildable.,,fair,dry,2,am305639
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,,,"I just bought this foundation because I wanted something less cakey looking on my skin. I have extremely dry skin and thought this would give me the dewy glow I keep trying to get but in turn, I ended up looking like an oil slick within 3 hours (which is unusual because my skin is so dry) It was almost all worn off around my t zone but it clung to my dry spots and really accentuated fine lines under my eyes. I thought maybe it was the primer that I had been using it with, so I tried it with my Stila primer but it did the exact same thing...I tried experimenting with different setting powders and sprays and methods of application but nothing is making it better....I'm really disappointed with this product and I don't recommend buying it :( will be returning! Sorry Bobbi Brown it's not for me!",,,,1,monet79
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,,,"When you first apply it, it feels amazing. So light weight. Medium coverage, and build able. It leaves a matte finish as well, but 2 hours later it definitely begins to crease and my face starts to oil up. 4-6 hours later it's just all oily and really disgusting to be honest. Definitely not long lasting and not for people w/oily skin. I really tried to love it, but I'm definitely going to take it back :-(",,,,3,AlyAlamo
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,,,"I purchased warm ivory 1. The shade matches my skin fairly well, so no complaints there. I have to say that I'm very disappointed in the product especially for such an expensive price! I have never worn foundation that emphasizes my pores like this one does. It settles into my fine lines making them more prominent. I can't wait until I've used the whole bottle (I hate not using it being it's so expensive) so I can find another foundation that works better. Would definitely not recommend this foundation!!",,,,3,AngieRS
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,,,"My skin is oily in summer and dry in the winter so I needed something to last through the cold and dry winter months. I use MUFE HD foundation in the summer but it was too drying once it got cold. Bobbi Brown to the rescue! It's a great hydrating foundation for someone who wants buildable coverage and some extra protection against the cold.

My skin peels a lot from being dry but this foundation with my moisturizer and the tiniest bit of powder on my T zone does the trick! Loved the variety of colors because it's hard for me to find ones that match my olive tone. Goes on great and doesn't cake.",,olive,combination,5,
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,brown,,"I've loved this foundation since it was first released years ago, but I never realized what an amazing formula it was until today. I did my makeup at 5:45 this morning (ugh!) and I didn't come home until 8:30 tonight. I didn't do any touchups during the day. To my amazement, when I looked in the mirror, my foundation still looked good! Not powder-fresh perfect, but good - like if I had a date to go to tonight, I wouldn't redo my makeup. Good like my first thought wasn't ""oh noes, how long have I looked like this?""

Fifteen hours of wear time and I didn't have any greasy or oily spots where the foundation had slid off. No caking, no creasing, no clumping in weird patches, no redness peeking through, and absolutely no oxidation or discoloration. Just a nice slightly dewy finish.

Coverage is controllable. I'm light-handed with foundation (I hate and fear cake face). I can build this formula on my cheeks and forehead to even out my complexion and sheer it out on my jawline and temples where my skin is naturally even and smooth. I can still see some of the blemishes and post-acne hyperpigmentation, but the redness is neutralized and the contrast difference is minimal.

I wear Sand 2, a perfect neutral light tone. I would call it the lightest of the light shades and just a smidge too dark to be the darkest of the fair shades. It's not pink, not yellow, not orange and it matches my skin more closely than any other foundation. In my dabblings, I've found Bobbi's shade options on the light side of the spectrum to be the broadest and most true to actual skin tones of any other brand. Thank you Bobbi Brown for understanding that not all fair and light-skinned women have cool, pink undertones.",,light,combination,5,AnastaciaZ
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,,,This foundation is light and creamy however you can build it to cover any skin imperfections.,,,,4,Beach1982
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,green,,"I have such a love hate relationship with this foundation. I am very, very fair, so it's a challenge to find a foundation that actually matches my complexion. Generally fair shades that boast a pink undertone oxidize yellowy leaving my skin looking darker than it is and slightly sallow. This foundation in ""Alabaster"" actually matches my complexion, and I love that it is free of fragrance. The consistency is fairly runny, so I really have to build on it to get the coverage that I want. At first application, it looks amazing. However, there is almost no staying power. So, 5 stars on the color; I just wish that it actually lasted on my face.",,fair,normal,3,gracemarilyn
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,,,I'm all about the natural coverage. And the shade matched me is perfect. Very buildable. I would love it except that it made my already combination/oily super oily. And after three hours the foundation around my nose slid right off. Took foundation back.,,,,1,Mermaid1986
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,green,,"I have very pale skin, and when MAC stopped selling the Select SPF in NC 15 in North America, I was lost. I tried many others from drugstores and make-up counters, but this is by far the best! I wear Alabaster. It is smooth and silky, easily blends in, and leaves me with a great, long-lasting look. I'm so glad I tried this product! I don't look orange/yellow like with other foundations and it is definitely one of the lightest I'd ever tried.",,fair,,5,rubyrushed
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,blue,,"I wear Porcelain, and it gives a nice light coverage. If you want a lot of coverage, this isn't going to do it. I have clear skin on the dry side and one application works to even out my skin tone, but keeps me looking natural.",,fair,dry,4,shenanigoat
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,,,"Great for the gal who already has pretty nice skin and likes a relatively natural, fresh and effortless look.  I'm normal combination oily and this sits on my skin like the lightest veil.  It's very much complexion enhancing.",,,,5,AirArtAirHeart
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,,,Absolutely obsessed. I have tried so many foundations because I hate feeling like I have a ton of makeup on and this is perfect. It is light and gives you amazing coverage. Yes yes yes,,,,5,kpgirl123
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,brown,,"This foundation made my skin very oily and it settles into lines,pores and pitted acne scars doesn't blur any texture of the skin. It made it look worse and doesn't cover redness around my nose. All the shades seem to be on the warm tone yellow.",,fair,combination,3,luusk
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,green,,"Not a fan.. Spent $50 on it and decided to return it. It settled in my fine lines and didn't provide adequate coverage. Expected more from a ""higher quality"" foundation.",,light,normal,2,pollypurple
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,,,"Absolutely love this foundation. This is coming from someone who has tried everything from NARS to Too Faced. I previously owned Born This Way and found it to be extremely think and heavy. I switched it out for his foundation and have not looked back. This is not a full coverage foundation by any means and works perfect for my fairly clear, normal skin. It's not heavy at all and goes on smooth. Also it stays all day with the help of setting spray. Worth the splurge in my opinion. Also not too yellow, like many other brands",,,,5,ShawneeLeigh
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,green,,"i am a long time user of bare minerrals in fairly light -- so long, infact, that when i ordered this i questioned whether i'd remember how to apply a liquid foundation! after several years of use, bare minerals started to cake upon application and wear very poorly, regardless of the primer and brush used. i have always loved bobbi brown cosmetics and decided to try this foundation in sand 2 after consulting with an associate. this product goes on incredibly well -- with fingertips, brush or a sponge. it goes on smooth and perfect and stays that way until i wash it off at night. the color match is also perfect. i have gotten so many comments on my beautiful *skin* since i made the switch, not my makeup, which was sometimes the case with bare minerals. it also takes only 1-2 pumps per application, so this will last me for a very long time. so worth the money. i'd give it 10 stars if i could! :) thanks to bobbi and sephora!",,fair,,5,girlygal721
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,brown,,"I have tried soooooooo many foundations and all of them seem to look cakey and dry on my face. After using Clarins Everlasting Foundation with no luck, my mom gave this to me. It is the most amazing foundation I have ever used. It is so smooth and glides right over my dry patches of skin. I love this product soooooooooooo much!",,light,,5,babybunny14
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,hazel,,"I've used BB/CC cream for years before coming to Bobbi Brown - was a bit nervous about it wearing too heavy, but I've been really happy with it. I use two little pumps each day mixed with a highlighter and it really evens out my skin tone - an easy way to quickly look more together. Note that I prefer to apply this with fingers, I found with a brush it looked too streaky. Would re-buy.",,fair,normal,5,ksher10
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,brown,,"I really like this foundation. I recently changed to foundation from bb cream because I wanted more coverage, but not too much. This is perfect. Great match to my skin tone.",,medium,combination,4,Suah
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,brown,,"I was looking for a foundation to even out my skin. I don't have any breakouts, just a couple of brown spots and under eye circles due to thin skin and veins showing. This is perfect. It isn't heavy and gives just the right amount of coverage. I apply it with a beauty blender and then use Bobbi Brown corrector to completely eliminate my under eye discoloration.",,fair,combination,5,skinfanatic5
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,,,"I've tried almost every foundation from Sephora ( too faced, make up forever , kat Von d. This one I've bought 3 times . I am very oily and dry skin. And I have acne scaring not too bad but this covers everything. Highly recommend!!!!",,,,5,juliaa01
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,brown,,"It is easy to blend, light, but the coverage was not as good as I expected. Also, it looks dry on your skin after you applied. And it's not long wearing.",,light,combination,1,ZYJCC
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,brown,,"I should have read the online description because it's completely accurate: it's light-medium coverage, moisturizing, and glowy.  Unfortunately, that means that it did not work for my oily skin at all.  I would recommend it for dry to combination skin only.  Bobbi Brown has the best color selection, it's the only line in which I can find multiple shades that could work for me.",,light,oily,4,snoopysnocone
Bobbi Brown,Makeup,P270551,886,$50.00,4.0971,Skin Foundation SPF 15,green,,Generally my pores get clogged very easily and I break out. Typically I use Armani Luminous Silk but I picked this product up in a pinch and I found that it was buildable and light on my skin. My skin in usually fairly dry as well so I found that it moisturized it well. Overall I may continue to make this my main foundation because it is more widely available at Sephora stores than my typical Armani foundation.,,light,dry,5,NYIU
